,method,pretrain_model,training_ratio,level_3,mAP,NE_iid,NE_ood,rmse
0,zeroshot,SuperAnimal,1.0,shuffle1,0.6930181411430799,0.24603770591024182,0.22964241927542295,4.064049742105276
1,zeroshot,SuperAnimal,1.0,shuffle2,0.6921547010055594,0.24230715265579084,0.2297498280772959,4.007540891392013
2,zeroshot,SuperAnimal,1.0,shuffle3,0.6841435277640552,0.2282882825744424,0.2393174195896725,4.171899987149416
