val,video,cond,metric
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
4.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
7.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
6.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
4.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
4.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
4.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
4.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
4.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
4.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
4.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
4.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
7.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
4.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
4.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
7.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
4.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
4.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
7.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
4.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
5.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
9.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
4.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
5.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
5.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
5.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
0.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
4.0,maushaus_short,before_adapt,keypoint_dropping
5.0,maushaus_short,before_adapt,keypoint_dropping
5.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
5.0,maushaus_short,before_adapt,keypoint_dropping
4.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
4.0,maushaus_short,before_adapt,keypoint_dropping
10.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
1.0,maushaus_short,before_adapt,keypoint_dropping
3.0,maushaus_short,before_adapt,keypoint_dropping
2.0,maushaus_short,before_adapt,keypoint_dropping
